player_name,player_key,team,opponent,stat,line,sportsbook,over_odds,under_odds,mean,median,floor,ceiling,stddev,p10,p50,p90,over_hit_rate,under_hit_rate,projected_minutes,confidence,confidence_label,model_projection,line_delta
Naz Hillmon,naz hillmon,ATL,WAS,pr,11.5,prizepicks,,,13.603028021812204,10.959755597714386,3.781854056489084,26.764010257580306,10.25599909772218,3.781854056489084,10.959755597714386,26.764010257580306,0.476,0.524,26.587510513209814,low,Low,14.595712082908026,2.1030280218122037
Olivia Nelson-Ododa,olivia nelson-ododa,CON,PHX,points,13.0,prizepicks,,,12.329072119553382,12.012087798839541,8.396702400454044,16.64791070417315,3.2588385611266135,8.396702400454044,12.012087798839541,16.64791070417315,0.3839,0.6161,25.17215346461335,medium,Medium,12.453266598730151,-0.6709278804466177
Olivia Nelson-Ododa,olivia nelson-ododa,CON,PHX,rebounds,8.5,prizepicks,,,7.29243027217637,6.793132650436485,3.661081514590472,11.487131767564204,3.1797693710142685,3.661081514590472,6.793132650436485,11.487131767564204,0.3013,0.6987,25.17215346461335,medium,Medium,7.49023090428641,-1.2075697278236301
Olivia Nelson-Ododa,olivia nelson-ododa,CON,PHX,pr,21.5,prizepicks,,,15.549428907684723,15.173564722112857,10.917955071899126,20.67205773559164,3.8479149658911975,10.917955071899126,15.173564722112857,20.67205773559164,0.0736,0.9264,25.17215346461335,medium,Medium,15.805957839375852,-5.950571092315277
Paige Bueckers,paige bueckers,DAL,GSV,points,19.0,prizepicks,,,16.54356062598855,15.703780747626348,9.151029332092916,24.988065746041634,6.349055203835215,9.151029332092916,15.703780747626348,24.988065746041634,0.3117,0.6883,34.53336196268668,medium,Medium,14.414592136337824,-2.456439374011449
Paige Bueckers,paige bueckers,DAL,GSV,rebounds,4.0,prizepicks,,,3.9086400141740305,3.5318009973746523,1.547685628329158,6.808125815478893,2.1607264796207892,1.547685628329158,3.5318009973746523,6.808125815478893,0.4092,0.5908,34.53336196268668,medium,Medium,3.634147001979361,-0.09135998582596949
Paige Bueckers,paige bueckers,DAL,GSV,assists,5.5,prizepicks,,,5.232,5.0,2.0,8.0,2.4114676029339477,2.0,5.0,8.0,0.4228,0.5772,34.53336196268668,medium,Medium,4.813317965184691,-0.2679999999999998
Paige Bueckers,paige bueckers,DAL,GSV,pra,28.5,prizepicks,,,32.579405561615744,31.543657391135277,21.282309860844176,45.100341949471556,9.468017459756522,21.282309860844176,31.543657391135277,45.100341949471556,0.6382,0.3618,34.53336196268668,medium,Medium,28.985543733073648,4.079405561615744
Paige Bueckers,paige bueckers,DAL,GSV,pr,23.0,prizepicks,,,24.975136936038705,23.939382374173267,15.20836036716455,35.960857594380506,8.315798924493388,15.20836036716455,23.939382374173267,35.960857594380506,0.5466,0.4534,34.53336196268668,medium,Medium,22.046571224679504,1.9751369360387052
Paige Bueckers,paige bueckers,DAL,GSV,pa,25.0,prizepicks,,,27.797537077732425,26.80186084294717,17.213734212564553,39.57635503688661,8.9563222212565,17.213734212564553,26.80186084294717,39.57635503688661,0.5857,0.4143,34.53336196268668,medium,Medium,24.525276092044038,2.797537077732425
Paige Bueckers,paige bueckers,DAL,GSV,ra,9.5,prizepicks,,,9.14064001417403,8.857619386000113,5.176745930176727,13.468112369081435,3.2951641192706713,5.176745930176727,8.857619386000113,13.468112369081435,0.4233,0.5767,34.53336196268668,medium,Medium,,-0.35935998582596973
Rhyne Howard,rhyne howard,ATL,WAS,points,17.0,prizepicks,,,13.234106773274668,12.29941652014773,6.723634604683642,20.816841830271436,5.7456734564669985,6.723634604683642,12.29941652014773,20.816841830271436,0.2226,0.7774,30.12158919869708,low,Low,14.038355750299907,-3.765893226725332
Rhyne Howard,rhyne howard,ATL,WAS,rebounds,3.5,prizepicks,,,4.085909286451796,3.917253855629256,2.456235615928499,5.912385232763766,1.3717262866927276,2.456235615928499,3.917253855629256,5.912385232763766,0.6284,0.3716,30.12158919869708,low,Low,4.477573291617215,0.5859092864517956
Rhyne Howard,rhyne howard,ATL,WAS,assists,3.5,prizepicks,,,3.5477,3.0,1.0,6.0,1.9870895072945254,1.0,3.0,6.0,0.4693,0.5307,30.12158919869708,low,Low,3.611119294259993,0.047699999999999854
Rhyne Howard,rhyne howard,ATL,WAS,pra,24.5,prizepicks,,,20.92198490603494,20.0694029828278,13.12276459344746,29.824034972444963,6.7043684544347935,13.12276459344746,20.0694029828278,29.824034972444963,0.2591,0.7409,30.12158919869708,low,Low,22.18473622573402,-3.5780150939650603
Rhyne Howard,rhyne howard,ATL,WAS,pr,20.5,prizepicks,,,19.946912136205427,18.875566109067368,11.782983175787564,29.372337067932108,7.137811681990517,11.782983175787564,18.875566109067368,29.372337067932108,0.4078,0.5922,30.12158919869708,low,Low,21.3149925891883,-0.5530878637945733
Rhyne Howard,rhyne howard,ATL,WAS,pa,20.5,prizepicks,,,15.944383794922405,15.148766626738652,9.082655154411688,23.89422231999754,5.959292957017878,9.082655154411688,15.148766626738652,23.89422231999754,0.2038,0.7962,30.12158919869708,low,Low,16.76562701428023,-4.555616205077595
Shakira Austin,shakira austin,WAS,ATL,points,17.5,prizepicks,,,17.0250338760614,16.345287848526123,10.252887195764476,24.82102494115816,5.819810809503046,10.252887195764476,16.345287848526123,24.82102494115816,0.4186,0.5814,29.16789355261629,medium,Medium,17.888503245343635,-0.47496612393860005
Shakira Austin,shakira austin,WAS,ATL,rebounds,9.0,prizepicks,,,9.274693666347288,8.791766813239429,4.925639662955046,14.232011506845335,3.747753729157486,4.925639662955046,8.791766813239429,14.232011506845335,0.4762,0.5238,29.16789355261629,medium,Medium,9.563073249709792,0.27469366634728765
Shakira Austin,shakira austin,WAS,ATL,assists,2.5,prizepicks,,,2.5372,2.0,0.0,5.0,1.8861644042871766,0.0,2.0,5.0,0.4426,0.5574,29.16789355261629,medium,Medium,2.870918519927193,0.0371999999999999
Shakira Austin,shakira austin,WAS,ATL,pra,29.5,prizepicks,,,24.85411019780261,24.260528706296682,16.061880620649863,34.48154554192618,7.24104873765763,16.061880620649863,24.260528706296682,34.48154554192618,0.2445,0.7555,29.16789355261629,medium,Medium,26.12384110700821,-4.645889802197392
Shakira Austin,shakira austin,WAS,ATL,pr,27.0,prizepicks,,,22.561819225905328,21.912206360753768,14.419885200044925,31.453748564991162,6.726453174406353,14.419885200044925,21.912206360753768,31.453748564991162,0.2383,0.7617,29.16789355261629,medium,Medium,23.548022399502578,-4.438180774094672
Shakira Austin,shakira austin,WAS,ATL,pa,20.5,prizepicks,,,16.947180644605247,16.358019995284174,10.356554935523697,24.389102573917032,5.554095859257689,10.356554935523697,16.358019995284174,24.389102573917032,0.2379,0.7621,29.16789355261629,medium,Medium,17.97976830394439,-3.552819355394753
Shakira Austin,shakira austin,WAS,ATL,ra,11.5,prizepicks,,,11.811893666347288,11.286273969695301,6.636245197256138,17.822971714363643,4.413143207846828,6.636245197256138,11.286273969695301,17.822971714363643,0.4818,0.5182,29.16789355261629,medium,Medium,,0.311893666347288
Sonia Citron,sonia citron,WAS,ATL,points,16.0,prizepicks,,,15.9898982480283,14.850901790742604,7.732973798418209,25.869973940258312,7.284046784706268,7.732973798418209,14.850901790742604,25.869973940258312,0.4354,0.5646,28.136712548612252,low,Low,18.463421060232733,-0.010101751971699713
Sonia Citron,sonia citron,WAS,ATL,assists,4.0,prizepicks,,,4.063,4.0,1.0,7.0,2.2867074583339253,1.0,4.0,7.0,0.3919,0.4425,28.136712548612252,low,Low,4.355496383339727,0.06299999999999972
Sonia Citron,sonia citron,WAS,ATL,pra,23.5,prizepicks,,,19.574068999159977,18.6815213307366,11.109359186640473,29.14743405913724,7.220838074081624,11.109359186640473,18.6815213307366,29.14743405913724,0.2677,0.7323,28.136712548612252,low,Low,22.45338838454296,-3.9259310008400234
Sonia Citron,sonia citron,WAS,ATL,pr,19.5,prizepicks,,,16.567161948090227,15.603815367798397,8.911056675096903,25.454823546239577,6.63858328248108,8.911056675096903,15.603815367798397,25.454823546239577,0.2895,0.7105,28.136712548612252,low,Low,19.28253063561489,-2.9328380519097728
Sonia Citron,sonia citron,WAS,ATL,pa,20.5,prizepicks,,,16.261154052669056,15.368148292544328,8.62921136674245,25.136244848241265,6.564472613362436,8.62921136674245,15.368148292544328,25.136244848241265,0.2356,0.7644,28.136712548612252,low,Low,18.482631739431653,-4.238845947330944
Sonia Citron,sonia citron,WAS,ATL,ra,7.5,prizepicks,,,7.938877647716694,7.67661260299907,4.060253291001958,12.209361720675874,3.1941975248540606,4.060253291001958,7.67661260299907,12.209361720675874,0.5204,0.4796,28.136712548612252,low,Low,,0.43887764771669424
Veronica Burton,veronica burton,GSV,DAL,points,11.5,prizepicks,,,11.76445599217311,10.893243738366316,5.6053231225719315,19.040266218490167,5.4586233497299705,5.6053231225719315,10.893243738366316,19.040266218490167,0.4563,0.5437,28.66108064122489,medium,Medium,12.22728488731121,0.2644559921731098
Veronica Burton,veronica burton,GSV,DAL,assists,6.0,prizepicks,,,5.5636,5.0,2.0,9.0,2.631416926296553,2.0,5.0,9.0,0.3292,0.5251,28.66108064122489,medium,Medium,5.577007735043562,-0.4363999999999999
Veronica Burton,veronica burton,GSV,DAL,pra,21.5,prizepicks,,,20.709366263628397,19.852739129365254,12.64765415781795,29.738702133845962,6.9035146800597875,12.64765415781795,19.852739129365254,29.738702133845962,0.4061,0.5939,28.66108064122489,medium,Medium,21.42949831348423,-0.7906337363716034
Veronica Burton,veronica burton,GSV,DAL,pr,15.5,prizepicks,,,15.161181280774844,14.234905671677218,8.392009013869801,22.972931891575424,5.944135820406842,8.392009013869801,14.234905671677218,22.972931891575424,0.4165,0.5835,28.66108064122489,medium,Medium,15.86793456383451,-0.3388187192251557
Veronica Burton,veronica burton,GSV,DAL,pa,18.0,prizepicks,,,17.241966670409298,16.435908352269525,9.800306439002032,25.58751109568382,6.362032290649163,9.800306439002032,16.435908352269525,25.58751109568382,0.4026,0.5974,28.66108064122489,medium,Medium,17.715391827761415,-0.7580333295907025
